cycle,id,states.abbrev,start_date,end_date,sample_size,pollsters.name,population,nationwide,tracking,partisan,date_added
2006,24735,FL,9/16/05,9/20/05,1200,Strategic Vision,lv,0,,,9/17/12
2006,24779,PA,9/15/05,9/15/05,1200,Strategic Vision,lv,0,,,9/17/12
2006,24269,PA,9/8/05,9/13/05,650,Franklin & Marshall,rv,0,,,9/17/12
2006,24223,RI,9/10/05,9/11/05,449,Brown U.,rv,0,,,9/17/12
2006,24552,MT,9/8/05,9/8/05,500,Rasmussen (Pulse Opinion Research),lv,0,,,9/17/12
2006,24537,MO,9/1/05,9/1/05,500,Rasmussen (Pulse Opinion Research),lv,0,,,9/17/12
2006,24429,FL,8/23/05,8/29/05,1187,Quinnipiac,rv,0,,,9/17/12
2006,24736,FL,8/17/05,8/21/05,1200,Strategic Vision,lv,0,,,9/17/12
2006,24796,WA,8/15/05,8/15/05,800,Strategic Vision,lv,0,,,9/17/12
2006,24780,PA,7/29/05,7/29/05,1200,Strategic Vision,lv,0,,,9/17/12
2006,24609,PA,7/20/05,7/20/05,500,Rasmussen (Pulse Opinion Research),lv,0,,,9/17/12
2006,24737,FL,7/16/05,7/20/05,1200,Strategic Vision,lv,0,,,9/17/12
2006,24458,PA,7/6/05,7/9/05,1639,Quinnipiac,rv,0,,,9/17/12
2006,24270,PA,5/31/05,6/5/05,581,Franklin & Marshall,rv,0,,,9/17/12
2006,24345,MT,5/25/05,5/25/05,625,Mason-Dixon,a,0,,,9/17/12
2006,24459,PA,4/13/05,4/18/05,1395,Quinnipiac,rv,0,,,9/17/12
2006,24406,MD,4/11/05,4/13/05,1000,Potomac,lv,0,,,9/17/12
2006,24293,TN,3/22/05,3/24/05,600,Global Strategy Group,lv,0,,,9/17/12
2006,24271,PA,2/23/05,3/20/05,531,Franklin & Marshall,rv,0,,,9/17/12
2006,24460,PA,2/10/05,2/14/05,1250,Quinnipiac,rv,0,,,9/17/12
2006,24781,PA,1/20/05,1/21/05,1200,Strategic Vision,lv,0,,,9/17/12
2006,24964,PA,1/19/05,1/19/05,0,Zogby (telephone),lv,0,,,9/17/12
2004,25344,OH,10/11/04,11/17/04,0,U. of Cincinnati/Ohio Poll,lv,0,,,9/17/12
2004,25274,AR,10/31/04,11/1/04,549,SurveyUSA,lv,0,,,9/17/12
2004,25320,PA,10/31/04,11/1/04,650,SurveyUSA,lv,0,,,9/17/12
2004,4298,CO,10/30/04,11/1/04,705,SurveyUSA,lv,0,,,11/11/11
2004,25109,FL,10/30/04,10/31/04,700,FOX/Opinion Dynamics,lv,0,,,9/17/12
2004,4297,OH,10/30/04,10/31/04,700,FOX/Opinion Dynamics,lv,0,,,11/11/11
2004,25114,WI,10/30/04,10/31/04,700,FOX/Opinion Dynamics,lv,0,,,9/17/12
2004,25110,IA,10/30/04,10/31/04,700,FOX/Opinion Dynamics,lv,0,,,9/17/12
2004,4318,FL,10/29/04,10/31/04,400,InsiderAdvantage,lv,0,,,11/11/11
2004,4321,WA,10/29/04,10/31/04,801,Strategic Vision,lv,0,,,11/11/11
2004,4328,WA,10/29/04,10/31/04,622,SurveyUSA,lv,0,,,11/11/11
2004,25275,AR,10/29/04,10/31/04,644,SurveyUSA,lv,0,,,9/17/12
2004,4320,GA,10/29/04,10/31/04,801,Strategic Vision,lv,0,,,11/11/11
2004,25286,FL,10/29/04,10/31/04,738,SurveyUSA,lv,0,,,9/17/12
2004,25305,NC,10/29/04,10/31/04,616,SurveyUSA,lv,0,,,9/17/12
2004,4322,CA,10/29/04,10/31/04,767,SurveyUSA,lv,0,,,11/11/11
2004,25311,OH,10/29/04,10/31/04,813,SurveyUSA,lv,0,,,9/17/12
2004,4306,PA,10/29/04,10/31/04,801,Strategic Vision,lv,0,,,11/11/11
2004,4319,FL,10/29/04,10/31/04,801,Strategic Vision,lv,0,,,11/11/11
2004,25321,PA,10/29/04,10/31/04,758,SurveyUSA,lv,0,,,9/17/12
2004,4342,WI,10/28/04,10/31/04,601,Zogby (telephone),lv,0,,,11/11/11
2004,4341,PA,10/28/04,10/31/04,600,Zogby (telephone),lv,0,,,11/11/11
2004,25349,NH,10/28/04,10/31/04,957,U. New Hampshire,lv,0,,,9/17/12
2004,25195,AK,10/28/04,10/31/04,500,McLaughlin,lv,0,,r,9/17/12
2004,4331,OH,10/28/04,10/31/04,602,Zogby (telephone),lv,0,,,11/11/11
2004,4354,IL,10/28/04,10/31/04,1200,McCulloch Research,lv,0,,,11/11/11
2004,25362,CO,10/28/04,10/31/04,600,Zogby (telephone),lv,0,,,9/17/12
2004,4332,IA,10/28/04,10/31/04,602,Zogby (telephone),lv,0,,,11/11/11
2004,4335,FL,10/28/04,10/31/04,1521,Gallup,lv,0,,,11/11/11
2004,4336,FL,10/28/04,10/31/04,1739,Gallup,rv,0,,,11/11/11
2004,4339,FL,10/28/04,10/31/04,599,Zogby (telephone),lv,0,,,11/11/11
2004,4340,NV,10/28/04,10/31/04,603,Zogby (telephone),lv,0,,,11/11/11
2004,25343,OH,10/27/04,10/31/04,823,U. of Cincinnati/Ohio Poll,lv,0,,,9/17/12
2004,4374,FL,10/27/04,10/31/04,1098,Quinnipiac,lv,0,,,11/11/11
2004,4370,PA,10/27/04,10/31/04,1022,Quinnipiac,lv,0,,,11/11/11
2004,25301,KY,10/28/04,10/30/04,631,SurveyUSA,lv,0,,,9/17/12
2004,25291,GA,10/28/04,10/30/04,624,SurveyUSA,lv,0,,,9/17/12
2004,25123,FL,10/28/04,10/30/04,0,Gallup,lv,0,,,9/17/12
2004,25315,OK,10/28/04,10/30/04,656,SurveyUSA,lv,0,,,9/17/12
2004,25350,NH,10/28/04,10/30/04,0,U. New Hampshire,lv,0,,,9/17/12
2004,25124,FL,10/28/04,10/30/04,0,Gallup,rv,0,,,9/17/12
2004,25370,FL,10/27/04,10/30/04,599,Zogby (telephone),lv,0,,,9/17/12
2004,4388,NV,10/27/04,10/30/04,600,Zogby (telephone),lv,0,,,11/11/11
2004,4381,PA,10/27/04,10/30/04,600,Zogby (telephone),lv,0,,,11/11/11
2004,4367,NH,10/27/04,10/30/04,600,American Research Group,lv,0,,,11/11/11
2004,4366,OH,10/27/04,10/30/04,600,Zogby (telephone),lv,0,,,11/11/11
2004,25382,WI,10/27/04,10/30/04,601,Zogby (telephone),lv,0,,,9/17/12
2004,25363,CO,10/27/04,10/30/04,600,Zogby (telephone),lv,0,,,9/17/12
2004,4365,IA,10/27/04,10/30/04,600,Zogby (telephone),lv,0,,,11/11/11
2004,25172,LA,10/29/04,10/29/04,600,Market Research Institute,rv,0,,,9/17/12
2004,25298,IN,10/27/04,10/29/04,586,SurveyUSA,lv,0,,,9/17/12
2004,4371,GA,10/27/04,10/29/04,501,Zogby (telephone),lv,0,,,11/11/11
2004,25295,IL,10/27/04,10/29/04,655,SurveyUSA,lv,0,,,9/17/12
2004,25351,NH,10/27/04,10/29/04,0,U. New Hampshire,lv,0,,,9/17/12
2004,25371,FL,10/26/04,10/29/04,599,Zogby (telephone),lv,0,,,9/17/12
2004,4423,NV,10/26/04,10/29/04,600,Zogby (telephone),lv,0,,,11/11/11
2004,4399,PA,10/26/04,10/29/04,600,Zogby (telephone),lv,0,,,11/11/11
2004,4398,OH,10/26/04,10/29/04,600,Zogby (telephone),lv,0,,,11/11/11
2004,25383,WI,10/26/04,10/29/04,601,Zogby (telephone),lv,0,,,9/17/12
2004,25364,CO,10/26/04,10/29/04,600,Zogby (telephone),lv,0,,,9/17/12
2004,4397,IA,10/26/04,10/29/04,600,Zogby (telephone),lv,0,,,11/11/11
2004,4579,OH,10/20/04,10/29/04,2880,Columbus Dispatch,lv,0,,,11/11/11
2004,4376,IL,10/27/04,10/28/04,600,Research 2000,lv,0,,,11/11/11
2004,25188,OH,10/26/04,10/28/04,1500,Mason-Dixon,lv,0,,,9/17/12
2004,25196,SC,10/26/04,10/28/04,400,McLaughlin,lv,0,,r,9/17/12
2004,25352,NH,10/26/04,10/28/04,0,U. New Hampshire,lv,0,,,9/17/12
2004,4428,CT,10/26/04,10/28/04,600,Research 2000,lv,0,,,11/11/11
2004,4429,NH,10/26/04,10/28/04,600,Research 2000,lv,0,,,11/11/11
2004,25372,FL,10/25/04,10/28/04,599,Zogby (telephone),lv,0,,,9/17/12
2004,4453,NV,10/25/04,10/28/04,600,Zogby (telephone),lv,0,,,11/11/11
2004,4444,PA,10/25/04,10/28/04,600,Zogby (telephone),lv,0,,,11/11/11
2004,4434,OH,10/25/04,10/28/04,600,Zogby (telephone),lv,0,,,11/11/11
2004,25384,WI,10/25/04,10/28/04,601,Zogby (telephone),lv,0,,,9/17/12
2004,25365,CO,10/25/04,10/28/04,600,Zogby (telephone),lv,0,,,9/17/12
2004,4432,IA,10/25/04,10/28/04,600,Zogby (telephone),lv,0,,,11/11/11
2004,25337,WI,10/24/04,10/28/04,500,Tarrance,lv,0,,r,9/17/12
2004,25181,FL,10/26/04,10/27/04,625,Mason-Dixon,lv,0,,,9/17/12
2004,25186,NV,10/26/04,10/27/04,625,Mason-Dixon,lv,0,,,9/17/12
2004,4460,PA,10/25/04,10/27/04,801,Strategic Vision,lv,0,,,11/11/11
2004,4468,FL,10/25/04,10/27/04,801,Strategic Vision,lv,0,,,11/11/11
2004,25178,CO,10/25/04,10/27/04,625,Mason-Dixon,lv,0,,,9/17/12
2004,4471,IA,10/25/04,10/27/04,600,Research 2000,lv,0,,,11/11/11
2004,4440,NH,10/25/04,10/27/04,617,Franklin Pierce,lv,0,,,11/11/11
2004,4439,CO,10/25/04,10/27/04,500,Public Opinion Strategies,lv,0,,,11/11/11
2004,25353,NH,10/25/04,10/27/04,0,U. New Hampshire,lv,0,,,9/17/12
2004,4484,PA,10/24/04,10/27/04,684,West Chester U.,lv,0,,,11/11/11
2004,25366,CO,10/24/04,10/27/04,600,Zogby (telephone),lv,0,,,9/17/12
2004,4473,IA,10/24/04,10/27/04,600,Zogby (telephone),lv,0,,,11/11/11
2004,25373,FL,10/24/04,10/27/04,599,Zogby (telephone),lv,0,,,9/17/12
2004,4485,NV,10/24/04,10/27/04,600,Zogby (telephone),lv,0,,,11/11/11
2004,25197,SC,10/24/04,10/27/04,400,McLaughlin,lv,0,,r,9/17/12
2004,4486,PA,10/24/04,10/27/04,600,Zogby (telephone),lv,0,,,11/11/11
2004,4476,OH,10/24/04,10/27/04,600,Zogby (telephone),lv,0,,,11/11/11
2004,25385,WI,10/24/04,10/27/04,601,Zogby (telephone),lv,0,,,9/17/12
2004,4479,FL,10/24/04,10/27/04,600,Hamilton Beattie,lv,0,,d,11/11/11
2004,4507,WI,10/23/04,10/27/04,545,UW Milwaukee,lv,0,,,11/11/11
2004,25342,FL,10/23/04,10/27/04,802,The New York Times,lv,0,,,9/17/12
2004,25338,WI,10/23/04,10/27/04,500,Tarrance,lv,0,,r,9/17/12
2004,4536,PA,10/22/04,10/27/04,1488,Temple,lv,0,,,11/11/11
2004,4556,CA,10/21/04,10/27/04,1086,Field Poll,lv,0,,,11/11/11
2004,25378,SD,10/25/04,10/26/04,800,Zogby (telephone),lv,0,,,9/17/12
2004,4441,NY,10/25/04,10/26/04,817,Marist,rv,0,,,11/11/11
2004,4447,WA,10/25/04,10/26/04,800,Mason-Dixon,lv,0,,,11/11/11
2004,4456,NC,10/25/04,10/26/04,625,Mason-Dixon,lv,0,,,11/11/11
2004,4435,OK,10/25/04,10/26/04,500,Cole Hargrave,rv,0,,,11/11/11
2004,25148,SD,10/25/04,10/26/04,640,Greenberg Quinlan Rosner,lv,0,,d,9/17/12
2004,4483,WA,10/24/04,10/26/04,801,Strategic Vision,lv,0,,,11/11/11
2004,4491,GA,10/24/04,10/26/04,801,Strategic Vision,lv,0,,,11/11/11
2004,4487,NC,10/24/04,10/26/04,600,Research 2000,lv,0,,,11/11/11
2004,25134,FL,10/24/04,10/26/04,700,Global Strategy Group,lv,0,,,9/17/12
2004,25386,WI,10/23/04,10/26/04,601,Zogby (telephone),lv,0,,,9/17/12
2004,25367,CO,10/23/04,10/26/04,600,Zogby (telephone),lv,0,,,9/17/12
2004,4492,IA,10/23/04,10/26/04,600,Zogby (telephone),lv,0,,,11/11/11
2004,25374,FL,10/23/04,10/26/04,599,Zogby (telephone),lv,0,,,9/17/12
2004,4501,NV,10/23/04,10/26/04,600,Zogby (telephone),lv,0,,,11/11/11
2004,4498,PA,10/23/04,10/26/04,600,Zogby (telephone),lv,0,,,11/11/11
2004,4494,OH,10/23/04,10/26/04,600,Zogby (telephone),lv,0,,,11/11/11
2004,25339,WI,10/22/04,10/26/04,500,Tarrance,lv,0,,r,9/17/12
2004,4529,MO,10/22/04,10/26/04,553,Market Research Institute,lv,0,,,11/11/11
2004,4542,PA,10/22/04,10/26/04,909,Quinnipiac,lv,0,,,11/11/11
2004,4517,PA,10/22/04,10/26/04,1340,Quinnipiac,rv,0,,,11/11/11
2004,25225,FL,10/22/04,10/26/04,0,Quinnipiac,lv,0,,,9/17/12
2004,4519,KS,10/22/04,10/26/04,573,Market Research Institute,lv,0,,,11/11/11
2004,25226,FL,10/22/04,10/26/04,0,Quinnipiac,rv,0,,,9/17/12
2004,25357,UT,10/21/04,10/26/04,1200,Valley Research,rv,0,,,9/17/12
2004,4506,WA,10/23/04,10/25/04,618,SurveyUSA,lv,0,,,11/11/11
2004,4512,CA,10/23/04,10/25/04,743,SurveyUSA,lv,0,,,11/11/11
2004,4505,AR,10/23/04,10/25/04,649,SurveyUSA,lv,0,,,11/11/11
2004,4515,PA,10/23/04,10/25/04,803,SurveyUSA,lv,0,,,11/11/11
2004,25312,OH,10/23/04,10/25/04,818,SurveyUSA,lv,0,,,9/17/12
2004,4522,OH,10/22/04,10/25/04,600,Zogby (telephone),lv,0,,,11/11/11
2004,25387,WI,10/22/04,10/25/04,601,Zogby (telephone),lv,0,,,9/17/12
2004,25368,CO,10/22/04,10/25/04,600,Zogby (telephone),lv,0,,,9/17/12
2004,4520,IA,10/22/04,10/25/04,600,Zogby (telephone),lv,0,,,11/11/11
2004,25375,FL,10/22/04,10/25/04,599,Zogby (telephone),lv,0,,,9/17/12
2004,4532,NV,10/22/04,10/25/04,600,Zogby (telephone),lv,0,,,11/11/11
2004,4526,PA,10/22/04,10/25/04,600,Zogby (telephone),lv,0,,,11/11/11
2004,25340,WI,10/21/04,10/25/04,500,Tarrance,lv,0,,r,9/17/12
2004,25325,SC,10/22/04,10/24/04,559,SurveyUSA,lv,0,,,9/17/12
2004,4518,OK,10/22/04,10/24/04,500,Wilson,lv,0,,,11/11/11
2004,25127,KY,10/22/04,10/24/04,502,Garin Hart Yang,lv,0,,d,9/17/12
2004,4548,FL,10/22/04,10/24/04,801,Strategic Vision,lv,0,,,11/11/11
2004,4524,MO,10/22/04,10/24/04,800,Research 2000,lv,0,,,11/11/11
2004,4547,IN,10/22/04,10/24/04,600,Research 2000,lv,0,,,11/11/11
2004,25287,FL,10/22/04,10/24/04,738,SurveyUSA,lv,0,,,9/17/12
2004,25306,NC,10/22/04,10/24/04,686,SurveyUSA,lv,0,,,9/17/12
2004,25153,FL,10/22/04,10/24/04,400,InsiderAdvantage,lv,0,,,9/17/12
2004,4560,PA,10/21/04,10/24/04,600,Zogby (telephone),lv,0,,,11/11/11
2004,4553,OH,10/21/04,10/24/04,600,Zogby (telephone),lv,0,,,11/11/11
2004,25388,WI,10/21/04,10/24/04,601,Zogby (telephone),lv,0,,,9/17/12
2004,25369,CO,10/21/04,10/24/04,600,Zogby (telephone),lv,0,,,9/17/12
2004,4558,IA,10/21/04,10/24/04,600,Zogby (telephone),lv,0,,,11/11/11
2004,4554,SD,10/21/04,10/24/04,400,McLaughlin,lv,0,,r,11/11/11
2004,25376,FL,10/21/04,10/24/04,599,Zogby (telephone),lv,0,,,9/17/12
2004,4559,NV,10/21/04,10/24/04,600,Zogby (telephone),lv,0,,,11/11/11
2004,25341,WI,10/20/04,10/24/04,500,Tarrance,lv,0,,r,9/17/12
2004,4567,IL,10/21/04,10/23/04,800,Research 2000,lv,0,,,11/11/11
2004,4587,PA,10/19/04,10/23/04,376,Franklin & Marshall,lv,0,,,11/11/11
2004,4582,PA,10/19/04,10/23/04,622,Franklin & Marshall,rv,0,,,11/11/11
2004,4615,LA,10/17/04,10/22/04,637,SE Louisiana U.,rv,0,,,11/11/11
2004,25266,OK,10/20/04,10/21/04,500,SoonerPoll.com,lv,0,,,9/17/12
2004,4581,SD,10/19/04,10/21/04,800,Mason-Dixon,lv,0,,,11/11/11
2004,25137,NC,10/19/04,10/21/04,800,Global Strategy Group,lv,0,,d,9/17/12
2004,4584,FL,10/19/04,10/21/04,800,Miami Herald/St. Pete Times,lv,0,,,11/11/11
2004,25191,PA,10/19/04,10/21/04,800,Mason-Dixon,lv,0,,,9/17/12
2004,4588,NV,10/19/04,10/21/04,600,Research 2000,lv,0,,,11/11/11
2004,4609,FL,10/18/04,10/21/04,600,Research 2000,lv,0,,,11/11/11
2004,25119,NH,10/18/04,10/21/04,0,Franklin Pierce,lv,0,,,9/17/12
2004,25253,OK,10/20/04,10/20/04,500,Rasmussen (Pulse Opinion Research),lv,0,,,9/17/12
2004,25251,NC,10/20/04,10/20/04,500,Rasmussen (Pulse Opinion Research),lv,0,,,9/17/12
2004,4583,SC,10/19/04,10/20/04,625,Mason-Dixon,lv,0,,,11/11/11
2004,25138,OK,10/18/04,10/20/04,600,Global Strategy Group,lv,0,,,9/17/12
2004,4590,NC,10/18/04,10/20/04,600,Tel Opinion Research,lv,0,,r,11/11/11
2004,25292,GA,10/18/04,10/20/04,604,SurveyUSA,lv,0,,,9/17/12
2004,4611,CO,10/18/04,10/20/04,596,SurveyUSA,lv,0,,,11/11/11
2004,4606,FL,10/18/04,10/20/04,801,Strategic Vision,lv,0,,,11/11/11
2004,25316,OK,10/18/04,10/20/04,625,SurveyUSA,lv,0,,,9/17/12
2004,4608,AR,10/18/04,10/20/04,500,Opinion Research Associates,lv,0,,,11/11/11
2004,4604,KY,10/18/04,10/20/04,690,Louisville Courier-Journal,lv,0,,,11/11/11
2004,25233,PA,10/16/04,10/20/04,0,Quinnipiac,lv,0,,,9/17/12
2004,25234,PA,10/16/04,10/20/04,0,Quinnipiac,rv,0,,,9/17/12
2004,4663,IL,10/15/04,10/20/04,828,Richard Day Research,rv,0,,,11/11/11
2004,4592,ND,10/18/04,10/19/04,623,Minnesota State U.,lv,0,,,11/11/11
2004,4599,NC,10/18/04,10/19/04,625,Mason-Dixon,lv,0,,,11/11/11
2004,25302,KY,10/17/04,10/19/04,623,SurveyUSA,lv,0,,,9/17/12
2004,25299,IN,10/17/04,10/19/04,597,SurveyUSA,lv,0,,,9/17/12
2004,4620,PA,10/17/04,10/19/04,801,Strategic Vision,lv,0,,,11/11/11
2004,4631,GA,10/17/04,10/19/04,801,Strategic Vision,lv,0,,,11/11/11
2004,25131,AK,10/17/04,10/19/04,600,Global Strategy Group,lv,0,,d,9/17/12
2004,25133,CO,10/17/04,10/19/04,600,Global Strategy Group,lv,0,,d,9/17/12
2004,4638,IL,10/16/04,10/19/04,700,Market Shares,lv,0,,,11/11/11
2004,4637,NV,10/16/04,10/19/04,600,Belden Russonello & Stewart,lv,0,,,11/11/11
2004,25078,CO,10/15/04,10/19/04,600,Ciruli Associates,lv,0,,,9/17/12
2004,25227,FL,10/15/04,10/19/04,0,Quinnipiac,lv,0,,,9/17/12
2004,25228,FL,10/15/04,10/19/04,0,Quinnipiac,rv,0,,,9/17/12
2004,25085,OK,10/14/04,10/19/04,753,Consumer Logic,rv,0,,,9/17/12
2004,4601,CO,10/18/04,10/18/04,500,Rasmussen (Pulse Opinion Research),lv,0,,,11/11/11
2004,25152,CO,10/17/04,10/18/04,515,Harstad,lv,0,,d,9/17/12
2004,25112,OH,10/17/04,10/18/04,0,FOX/Opinion Dynamics,lv,0,,,9/17/12
2004,4636,CA,10/16/04,10/18/04,801,Strategic Vision,lv,0,,r,11/11/11
2004,4645,OH,10/16/04,10/18/04,698,SurveyUSA,lv,0,,,11/11/11
2004,4643,WA,10/16/04,10/18/04,801,Strategic Vision,lv,0,,,11/11/11
2004,25092,LA,10/15/04,10/18/04,600,Ed Renwick,lv,0,,,9/17/12
2004,12748,CA,10/14/04,10/18/04,925,Los Angeles Times,lv,0,,,12/10/11
2004,25322,PA,10/15/04,10/17/04,608,SurveyUSA,lv,0,,,9/17/12
2004,4657,OK,10/15/04,10/17/04,500,Wilson,lv,0,,,11/11/11
2004,25128,KY,10/15/04,10/17/04,0,Garin Hart Yang,lv,0,,d,9/17/12
2004,25276,AR,10/15/04,10/17/04,613,SurveyUSA,lv,0,,,9/17/12
2004,25279,CA,10/15/04,10/17/04,697,SurveyUSA,lv,0,,,9/17/12
2004,25288,FL,10/15/04,10/17/04,596,SurveyUSA,lv,0,,,9/17/12
2004,25329,WA,10/15/04,10/17/04,640,SurveyUSA,lv,0,,,9/17/12
2004,25307,NC,10/15/04,10/17/04,621,SurveyUSA,lv,0,,,9/17/12
2004,4692,CO,10/14/04,10/17/04,666,Gallup,lv,0,,,11/11/11
2004,4691,CO,10/14/04,10/17/04,815,Gallup,rv,0,,,11/11/11
2004,25068,OH,10/14/04,10/17/04,1027,ABC,rv,0,,,9/17/12
2004,25154,AK,10/14/04,10/17/04,548,Ivan Moore,lv,0,,,9/17/12
2004,25069,OH,10/14/04,10/17/04,789,ABC,lv,0,,,9/17/12
2004,4675,NH,10/14/04,10/17/04,400,Suffolk,lv,0,,,11/11/11
2004,4713,CA,10/10/04,10/17/04,1170,PPIC,lv,0,,,11/11/11
2004,4681,FL,10/14/04,10/16/04,625,Mason-Dixon,lv,0,,,11/11/11
2004,4686,NV,10/14/04,10/16/04,625,Mason-Dixon,lv,0,,,11/11/11
2004,4685,WA,10/14/04,10/16/04,405,Elway,rv,0,,,11/11/11
2004,25216,CO,10/13/04,10/15/04,500,Public Opinion Strategies,lv,0,,,9/17/12
2004,4714,FL,10/10/04,10/15/04,614,U. North Florida,lv,0,,,11/11/11
2004,25267,OK,10/14/04,10/14/04,500,SoonerPoll.com,lv,0,,,9/17/12
2004,25255,WI,10/14/04,10/14/04,500,Rasmussen (Pulse Opinion Research),lv,0,,,9/17/12
2004,25377,GA,10/13/04,10/14/04,501,Zogby (telephone),lv,0,,,9/17/12
2004,4707,FL,10/12/04,10/14/04,801,Strategic Vision,lv,0,,,11/11/11
2004,4709,GA,10/12/04,10/14/04,801,Strategic Vision,lv,0,,,11/11/11
2004,4708,NH,10/12/04,10/14/04,600,Research 2000,lv,0,,,11/11/11
2004,4700,LA,10/12/04,10/13/04,600,SMOR,lv,0,,,11/11/11
2004,4776,WI,10/4/04,10/13/04,401,St. Norbert,lv,0,,,11/11/11
2004,25326,SC,10/10/04,10/12/04,557,SurveyUSA,lv,0,,,9/17/12
2004,25256,IN,10/10/04,10/12/04,600,Research 2000,lv,0,,,9/17/12
2004,25080,OK,10/10/04,10/11/04,500,Cole Hargrave,rv,0,,,9/17/12
2004,4715,AR,10/10/04,10/11/04,503,Zogby (telephone),lv,0,,,11/11/11
2004,25235,PA,10/9/04,10/11/04,0,Quinnipiac,lv,0,,,9/17/12
2004,25236,PA,10/9/04,10/11/04,0,Quinnipiac,rv,0,,,9/17/12
2004,4724,PA,10/9/04,10/11/04,801,Strategic Vision,lv,0,,,11/11/11
2004,4740,WI,10/8/04,10/11/04,500,Market Shares,lv,0,,,11/11/11
2004,4737,OK,10/8/04,10/10/04,500,Wilson,lv,0,,,11/11/11
2004,4777,FL,10/4/04,10/10/04,655,The Washington Post,lv,0,,,11/11/11
2004,4752,GA,10/6/04,10/8/04,501,Zogby (telephone),lv,0,,,11/11/11
2004,25268,OK,10/7/04,10/7/04,500,SoonerPoll.com,lv,0,,,9/17/12
2004,25129,KY,10/6/04,10/7/04,0,Garin Hart Yang,lv,0,,d,9/17/12
2004,25293,GA,10/5/04,10/7/04,584,SurveyUSA,lv,0,,,9/17/12
2004,25283,CO,10/5/04,10/7/04,594,SurveyUSA,lv,0,,,9/17/12
2004,25135,FL,10/5/04,10/7/04,0,Global Strategy Group,lv,0,,,9/17/12
2004,25173,LA,10/4/04,10/7/04,600,Market Research Institute,lv,0,,,9/17/12
2004,25254,SC,10/6/04,10/6/04,500,Rasmussen (Pulse Opinion Research),lv,0,,,9/17/12
2004,25249,GA,10/6/04,10/6/04,500,Rasmussen (Pulse Opinion Research),lv,0,,,9/17/12
2004,25303,KY,10/4/04,10/6/04,615,SurveyUSA,lv,0,,,9/17/12
2004,25179,CO,10/4/04,10/6/04,625,Mason-Dixon,lv,0,,,9/17/12
2004,25296,IL,10/4/04,10/6/04,636,SurveyUSA,lv,0,,,9/17/12
2004,4767,WA,10/4/04,10/6/04,801,Strategic Vision,lv,0,,,11/11/11
2004,25317,OK,10/4/04,10/6/04,609,SurveyUSA,lv,0,,,9/17/12
2004,4766,FL,10/4/04,10/6/04,801,Strategic Vision,lv,0,,,11/11/11
2004,25209,AR,10/4/04,10/6/04,500,Opinion Research Associates,lv,0,,,9/17/12
2004,25121,CO,10/3/04,10/6/04,0,Gallup,lv,0,,,9/17/12
2004,25122,CO,10/3/04,10/6/04,0,Gallup,rv,0,,,9/17/12
2004,25250,IL,10/5/04,10/5/04,500,Rasmussen (Pulse Opinion Research),lv,0,,,9/17/12
2004,25182,FL,10/4/04,10/5/04,625,Mason-Dixon,lv,0,,,9/17/12
2004,25323,PA,10/3/04,10/5/04,767,SurveyUSA,lv,0,,,9/17/12
2004,4789,IN,10/3/04,10/5/04,589,SurveyUSA,lv,0,,,11/11/11
2004,4813,MD,10/1/04,10/5/04,809,Gonzalez,lv,0,,,11/11/11
2004,25229,FL,10/1/04,10/5/04,0,Quinnipiac,rv,0,,,9/17/12
2004,25252,NC,10/4/04,10/4/04,500,Rasmussen (Pulse Opinion Research),lv,0,,,9/17/12
2004,25120,NH,10/3/04,10/4/04,0,Franklin Pierce,lv,0,,,9/17/12
2004,4782,IL,10/3/04,10/4/04,600,Research 2000,lv,0,,,11/11/11
2004,25280,CA,10/2/04,10/4/04,741,SurveyUSA,lv,0,,,9/17/12
2004,25330,WA,10/2/04,10/4/04,636,SurveyUSA,lv,0,,,9/17/12
2004,25308,NC,10/2/04,10/4/04,617,SurveyUSA,lv,0,,,9/17/12
2004,25313,OH,10/2/04,10/4/04,747,SurveyUSA,lv,0,,,9/17/12
2004,25358,PA,10/1/04,10/4/04,0,West Chester U.,lv,0,,,9/17/12
2004,25115,PA,9/30/04,10/4/04,0,Franklin & Marshall,lv,0,,,9/17/12
2004,25116,PA,9/30/04,10/4/04,0,Franklin & Marshall,rv,0,,,9/17/12
2004,25088,UT,9/28/04,10/4/04,929,Dan Jones,rv,0,,,9/17/12
2004,4804,OK,10/1/04,10/3/04,500,Wilson,lv,0,,,11/11/11
2004,25289,FL,10/1/04,10/3/04,706,SurveyUSA,lv,0,,,9/17/12
2004,25264,IN,9/29/04,10/3/04,957,Selzer,lv,0,,,9/17/12
2004,25354,NH,9/27/04,10/3/04,0,U. New Hampshire,lv,0,,,9/17/12
2004,25102,CA,9/24/04,10/3/04,570,Field Poll,lv,0,,,9/17/12
2004,25155,AK,9/28/04,10/2/04,0,Ivan Moore,lv,0,,,9/17/12
2004,25082,OH,9/22/04,10/1/04,0,Columbus Dispatch,lv,0,,,9/17/12
2004,25198,SC,9/29/04,9/30/04,400,McLaughlin,lv,0,,r,9/17/12
2004,25075,NC,9/28/04,9/30/04,600,American Viewpoint,lv,0,,,9/17/12
2004,25098,WA,9/26/04,9/30/04,1000,Fairbank Maslin,lv,0,,d,9/17/12
2004,25141,SC,9/27/04,9/29/04,500,Global Strategy Group,lv,0,,d,9/17/12
2004,25277,AR,9/27/04,9/29/04,575,SurveyUSA,lv,0,,,9/17/12
