poll_id,politician_id,office,matchup,stage,party,nyt_name,pct,last
26151,2481,nc-senate-class-iii,6474,general,,Lauch Faircloth,50,Faircloth
26152,2481,nc-senate-class-iii,6474,general,,Lauch Faircloth,47,Faircloth
26153,2481,nc-senate-class-iii,6474,general,,Lauch Faircloth,45,Faircloth
26154,2481,nc-senate-class-iii,6474,general,,Lauch Faircloth,43,Faircloth
26237,2481,nc-senate-class-iii,6474,general,,Lauch Faircloth,43,Faircloth
9322,2481,nc-senate-class-iii,6587,general,,Lauch Faircloth,37,Faircloth
9690,2481,nc-senate-class-iii,6587,general,,Lauch Faircloth,36,Faircloth
9763,2481,nc-senate-class-iii,6587,general,,Lauch Faircloth,31,Faircloth
9910,2481,nc-senate-class-iii,6587,general,,Lauch Faircloth,38,Faircloth
26816,2481,nc-senate-class-iii,6587,general,,Lauch Faircloth,36,Faircloth
26817,2481,nc-senate-class-iii,6587,general,,Lauch Faircloth,33,Faircloth
26879,2481,nc-senate-class-iii,6587,general,,Lauch Faircloth,34,Faircloth
26880,2481,nc-senate-class-iii,6587,general,,Lauch Faircloth,30,Faircloth
26928,2481,nc-senate-class-iii,6587,general,,Lauch Faircloth,38,Faircloth
26929,2481,nc-senate-class-iii,6587,general,,Lauch Faircloth,39,Faircloth
9322,2589,nc-senate-class-iii,6587,general,,Terry Sanford,45,Sanford
9690,2589,nc-senate-class-iii,6587,general,,Terry Sanford,50,Sanford
9763,2589,nc-senate-class-iii,6587,general,,Terry Sanford,55,Sanford
9910,2589,nc-senate-class-iii,6587,general,,Terry Sanford,47,Sanford
26816,2589,nc-senate-class-iii,6587,general,,Terry Sanford,34,Sanford
26817,2589,nc-senate-class-iii,6587,general,,Terry Sanford,50,Sanford
26879,2589,nc-senate-class-iii,6587,general,,Terry Sanford,48,Sanford
26880,2589,nc-senate-class-iii,6587,general,,Terry Sanford,51,Sanford
26928,2589,nc-senate-class-iii,6587,general,,Terry Sanford,44,Sanford
26929,2589,nc-senate-class-iii,6587,general,,Terry Sanford,45,Sanford
18664,1004,nd-senate-class-i,6228,general,,Rick Berg,44,Berg
23952,1004,nd-senate-class-i,6228,general,,Rick Berg,44,Berg
23953,1004,nd-senate-class-i,6228,general,,Rick Berg,44,Berg
23954,1004,nd-senate-class-i,6228,general,,Rick Berg,41,Berg
23960,1004,nd-senate-class-i,6228,general,,Rick Berg,51,Berg
18424,1004,nd-senate-class-i,6228,general,,Rick Berg,46,Berg
12329,1004,nd-senate-class-i,6228,general,,Rick Berg,42,Berg
18589,1004,nd-senate-class-i,6228,general,,Rick Berg,49,Berg
18664,1005,nd-senate-class-i,6228,general,,Heidi Heitkamp,50,Heitkamp
23952,1005,nd-senate-class-i,6228,general,,Heidi Heitkamp,45,Heitkamp
23953,1005,nd-senate-class-i,6228,general,,Heidi Heitkamp,49,Heitkamp
23954,1005,nd-senate-class-i,6228,general,,Heidi Heitkamp,42,Heitkamp
23960,1005,nd-senate-class-i,6228,general,,Heidi Heitkamp,44,Heitkamp
18424,1005,nd-senate-class-i,6228,general,,Heidi Heitkamp,47,Heitkamp
12329,1005,nd-senate-class-i,6228,general,,Heidi Heitkamp,47,Heitkamp
18589,1005,nd-senate-class-i,6228,general,,Heidi Heitkamp,40,Heitkamp
18424,1005,nd-senate-class-i,6256,general,,Heidi Heitkamp,46,Heitkamp
18424,1076,nd-senate-class-i,6256,general,,Duane Sand,38,Sand
24553,1815,nd-senate-class-i,6347,general,,Kent Conrad,59,Conrad
24553,2648,nd-senate-class-i,6347,general,,Dwight Grotberg,31,Grotberg
25713,1815,nd-senate-class-i,6434,general,,Kent Conrad,51,Conrad
25815,1815,nd-senate-class-i,6434,general,,Kent Conrad,65,Conrad
25713,1076,nd-senate-class-i,6434,general,,Duane Sand,37,Sand
25815,1076,nd-senate-class-i,6434,general,,Duane Sand,24,Sand
9483,1815,nd-senate-class-i,6643,general,,Kent Conrad,68,Conrad
26860,1815,nd-senate-class-i,6643,general,,Kent Conrad,71,Conrad
26894,1815,nd-senate-class-i,6643,general,,Kent Conrad,66,Conrad
9483,2651,nd-senate-class-i,6643,general,,Jack Dalrymple,23,Dalrymple
26860,2651,nd-senate-class-i,6643,general,,Jack Dalrymple,17,Dalrymple
26894,2651,nd-senate-class-i,6643,general,,Jack Dalrymple,15,Dalrymple
29651,1004,nd-senate-class-i,6662,general,,Rick Berg,44,Berg
29834,1004,nd-senate-class-i,6662,general,,Rick Berg,47,Berg
30210,1004,nd-senate-class-i,6662,general,,Rick Berg,42,Berg
30157,1004,nd-senate-class-i,6662,general,,Rick Berg,50,Berg
30224,1004,nd-senate-class-i,6662,general,,Rick Berg,50,Berg
30419,1004,nd-senate-class-i,6662,general,,Rick Berg,48,Berg
30465,1004,nd-senate-class-i,6662,general,,Rick Berg,47,Berg
30816,1004,nd-senate-class-i,6662,general,,Rick Berg,47.7,Berg
30824,1004,nd-senate-class-i,6662,general,,Rick Berg,43,Berg
29651,1005,nd-senate-class-i,6662,general,,Heidi Heitkamp,48,Heitkamp
29834,1005,nd-senate-class-i,6662,general,,Heidi Heitkamp,47,Heitkamp
30210,1005,nd-senate-class-i,6662,general,,Heidi Heitkamp,45,Heitkamp
30157,1005,nd-senate-class-i,6662,general,,Heidi Heitkamp,40,Heitkamp
30224,1005,nd-senate-class-i,6662,general,,Heidi Heitkamp,45,Heitkamp
30419,1005,nd-senate-class-i,6662,general,,Heidi Heitkamp,49,Heitkamp
30465,1005,nd-senate-class-i,6662,general,,Heidi Heitkamp,45,Heitkamp
30816,1005,nd-senate-class-i,6662,general,,Heidi Heitkamp,49.9,Heitkamp
30824,1005,nd-senate-class-i,6662,general,,Heidi Heitkamp,48.8,Heitkamp
4592,2027,nd-senate-class-iii,6384,general,,Byron L. Dorgan,71,Dorgan
4592,2028,nd-senate-class-iii,6384,general,,Mike Liffrig,20,Liffrig
9483,2027,nd-senate-class-iii,6601,general,,Byron L. Dorgan,65,Dorgan
26860,2027,nd-senate-class-iii,6601,general,,Byron L. Dorgan,59,Dorgan
26894,2027,nd-senate-class-iii,6601,general,,Byron L. Dorgan,55,Dorgan
26912,2027,nd-senate-class-iii,6601,general,,Byron L. Dorgan,57,Dorgan
26958,2027,nd-senate-class-iii,6601,general,,Byron L. Dorgan,59,Dorgan
26959,2027,nd-senate-class-iii,6601,general,,Byron L. Dorgan,56,Dorgan
9483,2590,nd-senate-class-iii,6601,general,,Steve Sydness,28,Sydness
26860,2590,nd-senate-class-iii,6601,general,,Steve Sydness,29,Sydness
26894,2590,nd-senate-class-iii,6601,general,,Steve Sydness,22,Sydness
26912,2590,nd-senate-class-iii,6601,general,,Steve Sydness,27,Sydness
26958,2590,nd-senate-class-iii,6601,general,,Steve Sydness,30,Sydness
26959,2590,nd-senate-class-iii,6601,general,,Steve Sydness,33,Sydness
23969,1009,ne-senate-class-i,6243,general,,Jon C. Bruning,45,Bruning
23969,1006,ne-senate-class-i,6243,general,,Ben Nelson,47,Nelson
23969,1008,ne-senate-class-i,6244,general,,Don Stenberg,43,Stenberg
23969,1006,ne-senate-class-i,6244,general,,Ben Nelson,49,Nelson
23969,1007,ne-senate-class-i,6245,general,,Deb Fischer,37,Fischer
23969,1006,ne-senate-class-i,6245,general,,Ben Nelson,50,Nelson
23995,1007,ne-senate-class-i,6264,general,,Deb Fischer,48,Fischer
24017,1007,ne-senate-class-i,6264,general,,Deb Fischer,58,Fischer
16344,1007,ne-senate-class-i,6264,general,,Deb Fischer,56,Fischer
18399,1007,ne-senate-class-i,6264,general,,Deb Fischer,46,Fischer
23995,144,ne-senate-class-i,6264,general,,Bob Kerrey,38,Kerrey
24017,144,ne-senate-class-i,6264,general,,Bob Kerrey,33,Kerrey
16344,144,ne-senate-class-i,6264,general,,Bob Kerrey,38,Kerrey
18399,144,ne-senate-class-i,6264,general,,Bob Kerrey,34,Kerrey
24554,1006,ne-senate-class-i,6348,general,,Ben Nelson,54,Nelson
24555,1006,ne-senate-class-i,6348,general,,Ben Nelson,55,Nelson
24556,1006,ne-senate-class-i,6348,general,,Ben Nelson,55,Nelson
24557,1006,ne-senate-class-i,6348,general,,Ben Nelson,57,Nelson
24558,1006,ne-senate-class-i,6348,general,,Ben Nelson,54,Nelson
24559,1006,ne-senate-class-i,6348,general,,Ben Nelson,54,Nelson
24560,1006,ne-senate-class-i,6348,general,,Ben Nelson,52,Nelson
24554,1819,ne-senate-class-i,6348,general,,Pete Ricketts,34,Ricketts
24555,1819,ne-senate-class-i,6348,general,,Pete Ricketts,32,Ricketts
24556,1819,ne-senate-class-i,6348,general,,Pete Ricketts,32,Ricketts
24557,1819,ne-senate-class-i,6348,general,,Pete Ricketts,31,Ricketts
24558,1819,ne-senate-class-i,6348,general,,Pete Ricketts,35,Ricketts
24559,1819,ne-senate-class-i,6348,general,,Pete Ricketts,36,Ricketts
24560,1819,ne-senate-class-i,6348,general,,Pete Ricketts,29,Ricketts
6352,1006,ne-senate-class-i,6431,general,,Ben Nelson,49,Nelson
25710,1006,ne-senate-class-i,6431,general,,Ben Nelson,53,Nelson
25757,1006,ne-senate-class-i,6431,general,,Ben Nelson,54,Nelson
25821,1006,ne-senate-class-i,6431,general,,Ben Nelson,41,Nelson
25822,1006,ne-senate-class-i,6431,general,,Ben Nelson,44,Nelson
25875,1006,ne-senate-class-i,6431,general,,Ben Nelson,53,Nelson
25876,1006,ne-senate-class-i,6431,general,,Ben Nelson,53,Nelson
6352,1008,ne-senate-class-i,6431,general,,Don Stenberg,37,Stenberg
25710,1008,ne-senate-class-i,6431,general,,Don Stenberg,30,Stenberg
25757,1008,ne-senate-class-i,6431,general,,Don Stenberg,39,Stenberg
25821,1008,ne-senate-class-i,6431,general,,Don Stenberg,43,Stenberg
25822,1008,ne-senate-class-i,6431,general,,Don Stenberg,45,Stenberg
25875,1008,ne-senate-class-i,6431,general,,Don Stenberg,33,Stenberg
25876,1008,ne-senate-class-i,6431,general,,Don Stenberg,22,Stenberg
26526,144,ne-senate-class-i,6532,general,,Bob Kerrey,48,Kerrey
26554,144,ne-senate-class-i,6532,general,,Bob Kerrey,53,Kerrey
26645,144,ne-senate-class-i,6532,general,,Bob Kerrey,55,Kerrey
26646,144,ne-senate-class-i,6532,general,,Bob Kerrey,57,Kerrey
26720,144,ne-senate-class-i,6532,general,,Bob Kerrey,58,Kerrey
26721,144,ne-senate-class-i,6532,general,,Bob Kerrey,58,Kerrey
26722,144,ne-senate-class-i,6532,general,,Bob Kerrey,55,Kerrey
26526,2547,ne-senate-class-i,6532,general,,Jan Stoney,40,Stoney
26554,2547,ne-senate-class-i,6532,general,,Jan Stoney,34,Stoney
26645,2547,ne-senate-class-i,6532,general,,Jan Stoney,38,Stoney
26646,2547,ne-senate-class-i,6532,general,,Jan Stoney,31,Stoney
26720,2547,ne-senate-class-i,6532,general,,Jan Stoney,36,Stoney
26721,2547,ne-senate-class-i,6532,general,,Jan Stoney,34,Stoney
26722,2547,ne-senate-class-i,6532,general,,Jan Stoney,37,Stoney
29530,1007,ne-senate-class-i,6658,general,,Deb Fischer,52,Fischer
29532,1007,ne-senate-class-i,6658,general,,Deb Fischer,55,Fischer
29534,1007,ne-senate-class-i,6658,general,,Deb Fischer,56,Fischer
30206,1007,ne-senate-class-i,6658,general,,Deb Fischer,50,Fischer
30387,1007,ne-senate-class-i,6658,general,,Deb Fischer,48,Fischer
30395,1007,ne-senate-class-i,6658,general,,Deb Fischer,49,Fischer
30418,1007,ne-senate-class-i,6658,general,,Deb Fischer,48,Fischer
30521,1007,ne-senate-class-i,6658,general,,Deb Fischer,56,Fischer
30581,1007,ne-senate-class-i,6658,general,,Deb Fischer,53.6,Fischer
30813,1007,ne-senate-class-i,6658,general,,Deb Fischer,49.7,Fischer
30822,1007,ne-senate-class-i,6658,general,,Deb Fischer,47.8,Fischer
29530,144,ne-senate-class-i,6658,general,,Bob Kerrey,42,Kerrey
29532,144,ne-senate-class-i,6658,general,,Bob Kerrey,34,Kerrey
29534,144,ne-senate-class-i,6658,general,,Bob Kerrey,40,Kerrey
30206,144,ne-senate-class-i,6658,general,,Bob Kerrey,45,Kerrey
30387,144,ne-senate-class-i,6658,general,,Bob Kerrey,45,Kerrey
30395,144,ne-senate-class-i,6658,general,,Bob Kerrey,46,Kerrey
30418,144,ne-senate-class-i,6658,general,,Bob Kerrey,48,Kerrey
30521,144,ne-senate-class-i,6658,general,,Bob Kerrey,44,Kerrey
30581,144,ne-senate-class-i,6658,general,,Bob Kerrey,41.2,Kerrey
30813,144,ne-senate-class-i,6658,general,,Bob Kerrey,47,Kerrey
30822,144,ne-senate-class-i,6658,general,,Bob Kerrey,41.7,Kerrey
17019,1643,ne-senate-class-ii,6319,general,,Mike Johanns,52,Johanns
17488,1643,ne-senate-class-ii,6319,general,,Mike Johanns,60,Johanns
17622,1643,ne-senate-class-ii,6319,general,,Mike Johanns,60,Johanns
17744,1643,ne-senate-class-ii,6319,general,,Mike Johanns,55,Johanns
17707,1643,ne-senate-class-ii,6319,general,,Mike Johanns,58,Johanns
16463,1643,ne-senate-class-ii,6319,general,,Mike Johanns,53,Johanns
24148,1643,ne-senate-class-ii,6319,general,,Mike Johanns,59,Johanns
17019,1644,ne-senate-class-ii,6319,general,,Scott Kleeb ,38,Kleeb
17488,1644,ne-senate-class-ii,6319,general,,Scott Kleeb ,34,Kleeb
17622,1644,ne-senate-class-ii,6319,general,,Scott Kleeb ,33,Kleeb
17744,1644,ne-senate-class-ii,6319,general,,Scott Kleeb ,40,Kleeb
17707,1644,ne-senate-class-ii,6319,general,,Scott Kleeb ,31,Kleeb
16463,1644,ne-senate-class-ii,6319,general,,Scott Kleeb ,34,Kleeb
24148,1644,ne-senate-class-ii,6319,general,,Scott Kleeb ,28,Kleeb
25551,54,ne-senate-class-ii,6419,general,,Chuck Hagel,82,Hagel
25551,2183,ne-senate-class-ii,6419,general,,Charlie Matulka,10,Matulka
8325,54,ne-senate-class-ii,6523,general,,Chuck Hagel,38,Hagel
8459,54,ne-senate-class-ii,6523,general,,Chuck Hagel,40,Hagel
8795,54,ne-senate-class-ii,6523,general,,Chuck Hagel,34,Hagel
26404,54,ne-senate-class-ii,6523,general,,Chuck Hagel,34,Hagel
26405,54,ne-senate-class-ii,6523,general,,Chuck Hagel,35,Hagel
26442,54,ne-senate-class-ii,6523,general,,Chuck Hagel,47,Hagel
26443,54,ne-senate-class-ii,6523,general,,Chuck Hagel,47,Hagel
26444,54,ne-senate-class-ii,6523,general,,Chuck Hagel,35,Hagel
8325,1006,ne-senate-class-ii,6523,general,,Ben Nelson,51,Nelson
8459,1006,ne-senate-class-ii,6523,general,,Ben Nelson,48,Nelson
8795,1006,ne-senate-class-ii,6523,general,,Ben Nelson,51,Nelson
26404,1006,ne-senate-class-ii,6523,general,,Ben Nelson,55,Nelson
26405,1006,ne-senate-class-ii,6523,general,,Ben Nelson,49,Nelson
26442,1006,ne-senate-class-ii,6523,general,,Ben Nelson,47,Nelson
26443,1006,ne-senate-class-ii,6523,general,,Ben Nelson,49,Nelson
26444,1006,ne-senate-class-ii,6523,general,,Ben Nelson,59,Nelson
27000,2628,ne-senate-class-ii,6624,general,,J. James Exon,55,Exon
27092,2628,ne-senate-class-ii,6624,general,,J. James Exon,52,Exon
27093,2628,ne-senate-class-ii,6624,general,,J. James Exon,53,Exon
27094,2628,ne-senate-class-ii,6624,general,,J. James Exon,55,Exon
27095,2628,ne-senate-class-ii,6624,general,,J. James Exon,51,Exon
27096,2628,ne-senate-class-ii,6624,general,,J. James Exon,53,Exon
27097,2628,ne-senate-class-ii,6624,general,,J. James Exon,53,Exon
27098,2628,ne-senate-class-ii,6624,general,,J. James Exon,56,Exon
27099,2628,ne-senate-class-ii,6624,general,,J. James Exon,51,Exon
27100,2628,ne-senate-class-ii,6624,general,,J. James Exon,57,Exon
27140,2628,ne-senate-class-ii,6624,general,,J. James Exon,52,Exon
27141,2628,ne-senate-class-ii,6624,general,,J. James Exon,44,Exon
27000,2629,ne-senate-class-ii,6624,general,,Hal Daub,33,Daub
27092,2629,ne-senate-class-ii,6624,general,,Hal Daub,38,Daub
27093,2629,ne-senate-class-ii,6624,general,,Hal Daub,37,Daub
27094,2629,ne-senate-class-ii,6624,general,,Hal Daub,29,Daub
27095,2629,ne-senate-class-ii,6624,general,,Hal Daub,35,Daub
27096,2629,ne-senate-class-ii,6624,general,,Hal Daub,35,Daub
27097,2629,ne-senate-class-ii,6624,general,,Hal Daub,31,Daub
27098,2629,ne-senate-class-ii,6624,general,,Hal Daub,35,Daub
27099,2629,ne-senate-class-ii,6624,general,,Hal Daub,35,Daub
27100,2629,ne-senate-class-ii,6624,general,,Hal Daub,35,Daub
27140,2629,ne-senate-class-ii,6624,general,,Hal Daub,44,Daub
27141,2629,ne-senate-class-ii,6624,general,,Hal Daub,36,Daub
16517,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,53,Shaheen
16922,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,51,Shaheen
17239,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,52,Shaheen
17388,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,52,Shaheen
17512,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,58,Shaheen
17645,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,54,Shaheen
17769,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,46,Shaheen
17114,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,48,Shaheen
16533,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,52,Shaheen
16702,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,52,Shaheen
17008,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,50,Shaheen
17103,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,45,Shaheen
17399,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,52,Shaheen
17499,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,51,Shaheen
17644,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,53,Shaheen
17712,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,50,Shaheen
17772,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,51,Shaheen
17862,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,49,Shaheen
18081,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,56,Shaheen
16567,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,48,Shaheen
17083,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,47,Shaheen
16741,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,49,Shaheen
17150,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,48,Shaheen
17519,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,46,Shaheen
16464,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,49,Shaheen
24045,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,47,Shaheen
24046,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,41,Shaheen
24047,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,46,Shaheen
24048,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,57,Shaheen
24049,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,44,Shaheen
24135,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,49,Shaheen
24136,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,48,Shaheen
24172,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,53,Shaheen
24181,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,48,Shaheen
24182,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,47,Shaheen
24183,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,49,Shaheen
24184,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,52,Shaheen
24185,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,55,Shaheen
24186,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,54,Shaheen
24187,1649,nh-senate-class-ii,6286,general,,Jeanne Shaheen,54,Shaheen
16517,1650,nh-senate-class-ii,6286,general,,John E. Sununu,41,Sununu
16922,1650,nh-senate-class-ii,6286,general,,John E. Sununu,42,Sununu
17239,1650,nh-senate-class-ii,6286,general,,John E. Sununu,40,Sununu
17388,1650,nh-senate-class-ii,6286,general,,John E. Sununu,41,Sununu
17512,1650,nh-senate-class-ii,6286,general,,John E. Sununu,36,Sununu
17645,1650,nh-senate-class-ii,6286,general,,John E. Sununu,40,Sununu
17769,1650,nh-senate-class-ii,6286,general,,John E. Sununu,36,Sununu
17114,1650,nh-senate-class-ii,6286,general,,John E. Sununu,39,Sununu
16533,1650,nh-senate-class-ii,6286,general,,John E. Sununu,44,Sununu
16702,1650,nh-senate-class-ii,6286,general,,John E. Sununu,46,Sununu
17008,1650,nh-senate-class-ii,6286,general,,John E. Sununu,45,Sununu
17103,1650,nh-senate-class-ii,6286,general,,John E. Sununu,52,Sununu
17399,1650,nh-senate-class-ii,6286,general,,John E. Sununu,43,Sununu
17499,1650,nh-senate-class-ii,6286,general,,John E. Sununu,45,Sununu
17644,1650,nh-senate-class-ii,6286,general,,John E. Sununu,39,Sununu
17712,1650,nh-senate-class-ii,6286,general,,John E. Sununu,43,Sununu
17772,1650,nh-senate-class-ii,6286,general,,John E. Sununu,43,Sununu
17862,1650,nh-senate-class-ii,6286,general,,John E. Sununu,41,Sununu
18081,1650,nh-senate-class-ii,6286,general,,John E. Sununu,34,Sununu
16567,1650,nh-senate-class-ii,6286,general,,John E. Sununu,41,Sununu
17083,1650,nh-senate-class-ii,6286,general,,John E. Sununu,45,Sununu
16741,1650,nh-senate-class-ii,6286,general,,John E. Sununu,36,Sununu
17150,1650,nh-senate-class-ii,6286,general,,John E. Sununu,44,Sununu
17519,1650,nh-senate-class-ii,6286,general,,John E. Sununu,42,Sununu
16464,1650,nh-senate-class-ii,6286,general,,John E. Sununu,41,Sununu
24045,1650,nh-senate-class-ii,6286,general,,John E. Sununu,33,Sununu
24046,1650,nh-senate-class-ii,6286,general,,John E. Sununu,52,Sununu
24047,1650,nh-senate-class-ii,6286,general,,John E. Sununu,41,Sununu
24048,1650,nh-senate-class-ii,6286,general,,John E. Sununu,29,Sununu
24049,1650,nh-senate-class-ii,6286,general,,John E. Sununu,34,Sununu
24135,1650,nh-senate-class-ii,6286,general,,John E. Sununu,41,Sununu
24136,1650,nh-senate-class-ii,6286,general,,John E. Sununu,43,Sununu
24172,1650,nh-senate-class-ii,6286,general,,John E. Sununu,42,Sununu
24181,1650,nh-senate-class-ii,6286,general,,John E. Sununu,42,Sununu
24182,1650,nh-senate-class-ii,6286,general,,John E. Sununu,42,Sununu
24183,1650,nh-senate-class-ii,6286,general,,John E. Sununu,38,Sununu
24184,1650,nh-senate-class-ii,6286,general,,John E. Sununu,40,Sununu
24185,1650,nh-senate-class-ii,6286,general,,John E. Sununu,37,Sununu
24186,1650,nh-senate-class-ii,6286,general,,John E. Sununu,38,Sununu
24187,1650,nh-senate-class-ii,6286,general,,John E. Sununu,38,Sununu
16634,1649,nh-senate-class-ii,6289,general,,Jeanne Shaheen,47,Shaheen
16723,1649,nh-senate-class-ii,6289,general,,Jeanne Shaheen,46,Shaheen
16800,1649,nh-senate-class-ii,6289,general,,Jeanne Shaheen,47,Shaheen
16538,1649,nh-senate-class-ii,6289,general,,Jeanne Shaheen,52,Shaheen
16806,1649,nh-senate-class-ii,6289,general,,Jeanne Shaheen,50,Shaheen
17079,1649,nh-senate-class-ii,6289,general,,Jeanne Shaheen,50,Shaheen
16569,1649,nh-senate-class-ii,6289,general,,Jeanne Shaheen,48,Shaheen
17085,1649,nh-senate-class-ii,6289,general,,Jeanne Shaheen,41,Shaheen
16540,1649,nh-senate-class-ii,6289,general,,Jeanne Shaheen,53,Shaheen
16987,1649,nh-senate-class-ii,6289,general,,Jeanne Shaheen,48,Shaheen
24125,1649,nh-senate-class-ii,6289,general,,Jeanne Shaheen,46,Shaheen
24154,1649,nh-senate-class-ii,6289,general,,Jeanne Shaheen,49,Shaheen
16634,1650,nh-senate-class-ii,6289,general,,John E. Sununu,41,Sununu
16723,1650,nh-senate-class-ii,6289,general,,John E. Sununu,43,Sununu
16800,1650,nh-senate-class-ii,6289,general,,John E. Sununu,41,Sununu
16538,1650,nh-senate-class-ii,6289,general,,John E. Sununu,42,Sununu
16806,1650,nh-senate-class-ii,6289,general,,John E. Sununu,43,Sununu
17079,1650,nh-senate-class-ii,6289,general,,John E. Sununu,41,Sununu
16569,1650,nh-senate-class-ii,6289,general,,John E. Sununu,39,Sununu
17085,1650,nh-senate-class-ii,6289,general,,John E. Sununu,40,Sununu
16540,1650,nh-senate-class-ii,6289,general,,John E. Sununu,40,Sununu
16987,1650,nh-senate-class-ii,6289,general,,John E. Sununu,40,Sununu
24125,1650,nh-senate-class-ii,6289,general,,John E. Sununu,44,Sununu
24154,1650,nh-senate-class-ii,6289,general,,John E. Sununu,35,Sununu
16634,1438,nh-senate-class-ii,6289,general,,Ken Blevens,3,Blevens
16723,1438,nh-senate-class-ii,6289,general,,Ken Blevens,5,Blevens
16800,1438,nh-senate-class-ii,6289,general,,Ken Blevens,5,Blevens
16538,1438,nh-senate-class-ii,6289,general,,Ken Blevens,2,Blevens
16806,1438,nh-senate-class-ii,6289,general,,Ken Blevens,2,Blevens
17079,1438,nh-senate-class-ii,6289,general,,Ken Blevens,2,Blevens
16569,1438,nh-senate-class-ii,6289,general,,Ken Blevens,3,Blevens
17085,1438,nh-senate-class-ii,6289,general,,Ken Blevens,3,Blevens
16540,1438,nh-senate-class-ii,6289,general,,Ken Blevens,6,Blevens
16987,1438,nh-senate-class-ii,6289,general,,Ken Blevens,7,Blevens
24125,1438,nh-senate-class-ii,6289,general,,Ken Blevens,3,Blevens
24154,1438,nh-senate-class-ii,6289,general,,Ken Blevens,1,Blevens
25389,1650,nh-senate-class-ii,6392,general,,John E. Sununu,48,Sununu
25390,1650,nh-senate-class-ii,6392,general,,John E. Sununu,48,Sununu
25391,1650,nh-senate-class-ii,6392,general,,John E. Sununu,48,Sununu
25392,1650,nh-senate-class-ii,6392,general,,John E. Sununu,51,Sununu
25393,1650,nh-senate-class-ii,6392,general,,John E. Sununu,55,Sununu
25394,1650,nh-senate-class-ii,6392,general,,John E. Sununu,47,Sununu
25395,1650,nh-senate-class-ii,6392,general,,John E. Sununu,37,Sununu
25396,1650,nh-senate-class-ii,6392,general,,John E. Sununu,40,Sununu
25397,1650,nh-senate-class-ii,6392,general,,John E. Sununu,39,Sununu
25398,1650,nh-senate-class-ii,6392,general,,John E. Sununu,47,Sununu
25399,1650,nh-senate-class-ii,6392,general,,John E. Sununu,49,Sununu
25400,1650,nh-senate-class-ii,6392,general,,John E. Sununu,50,Sununu
25468,1650,nh-senate-class-ii,6392,general,,John E. Sununu,40,Sununu
25485,1650,nh-senate-class-ii,6392,general,,John E. Sununu,43,Sununu
25486,1650,nh-senate-class-ii,6392,general,,John E. Sununu,46,Sununu
25566,1650,nh-senate-class-ii,6392,general,,John E. Sununu,49,Sununu
25587,1650,nh-senate-class-ii,6392,general,,John E. Sununu,46,Sununu
25588,1650,nh-senate-class-ii,6392,general,,John E. Sununu,46,Sununu
25589,1650,nh-senate-class-ii,6392,general,,John E. Sununu,44,Sununu
25651,1650,nh-senate-class-ii,6392,general,,John E. Sununu,42,Sununu
25652,1650,nh-senate-class-ii,6392,general,,John E. Sununu,44,Sununu
25653,1650,nh-senate-class-ii,6392,general,,John E. Sununu,51,Sununu
25654,1650,nh-senate-class-ii,6392,general,,John E. Sununu,50,Sununu
